Id. Falla;OBJECTID;geo_shape;geo_point_2d
22;3148;"{""coordinates"": [[[-0.3621396375855527, 39.47519957468639], [-0.361976005654641, 39.47515208834062], [-0.36253962599646794, 39.47396927806686], [-0.3627036387276439, 39.47401579208691], [-0.3621396375855527, 39.47519957468639]]], ""type"": ""Polygon""}";39.47458423012498, -0.3623397171561705
11;3149;"{""coordinates"": [[[-0.37717108148604944, 39.471836661084204], [-0.37720392423870613, 39.47180544632982], [-0.37722328071873207, 39.47179933289788], [-0.3772411109636875, 39.47179835606603], [-0.3772667207935397, 39.47180341593176], [-0.3774135193622686, 39.47183879213491], [-0.3773970224535132, 39.47189310413371], [-0.37717108148604944, 39.471836661084204]]], ""type"": ""Polygon""}";39.47184151042556, -0.37730134132438176
195;3154;"{""coordinates"": [[[-0.3673350750295722, 39.443498870800674], [-0.36667687280166744, 39.44330827778198], [-0.3667828158597554, 39.44307165422736], [-0.36745844916400494, 39.443267953929634], [-0.3673350750295722, 39.443498870800674]]], ""type"": ""Polygon""}";39.44328613257989, -0.3670634215365725
316;3159;"{""coordinates"": [[[-0.39957944096503617, 39.459238002113665], [-0.39953598921576666, 39.459208123207894], [-0.3997287125757996, 39.459039708707564], [-0.39977216431066437, 39.459069587541315], [-0.39957944096503617, 39.459238002113665]]], ""type"": ""Polygon""}";39.45913885541063, -0.399654076747537
242;3175;"{""coordinates"": [[[-0.3760544106153359, 39.46742224130282], [-0.3759695805929753, 39.4674686247989], [-0.3759279998073652, 39.46742294011075], [-0.3760128286709753, 39.46737655571746], [-0.3760544106153359, 39.46742224130282]]], ""type"": ""Polygon""}";39.46742259040626, -0.3759912050891535
300;3179;"{""coordinates"": [[[-0.392040012021299, 39.471968541117036], [-0.3920638631751657, 39.4720009189382], [-0.3918871305267163, 39.47207556720293], [-0.3917272640070131, 39.47184487235224], [-0.39151862165815166, 39.471799582086774], [-0.3915269104642851, 39.47175839322142], [-0.3915414662846358, 39.47171898059615], [-0.3915619392431254, 39.47168229156636], [-0.3915878372343103, 39.471649208020764], [-0.3916185377520468, 39.47162052518362], [-0.39165330285257843, 39.47159693249997], [-0.39169129689237925, 39.47157899706365], [-0.3917316066143929, 39.47156714998605], [-0.3917732630998555, 39.471561676033616], [-0.3918152650580517, 39.471562706782905], [-0.39185660289418944, 39.471570217457966], [-0.3918962829768795, 39.47158402752582], [-0.39193335152190445, 39.47160380503593], [-0.3919669175181874, 39.47162907459924], [-0.39190849499046126, 39.47178343581076], [-0.392040012021299, 39.471968541117036]]], ""type"": ""Polygon""}";39.47178389522402, -0.39180072607625854
279;3181;"{""coordinates"": [[[-0.3667081987587896, 39.461695464137364], [-0.3663423404719188, 39.46117802829236], [-0.3665081909155521, 39.46111719082625], [-0.36687469269886125, 39.461628589534705], [-0.3667081987587896, 39.461695464137364]]], ""type"": ""Polygon""}";39.461405866084085, -0.3666089457750399
347;3187;"{""coordinates"": [[[-0.3287229916703674, 39.47332577011063], [-0.32870822739135835, 39.47340035629442], [-0.32869837767897014, 39.473452587686445], [-0.32869401370110424, 39.47346942377402], [-0.32869022197951453, 39.473489530571776], [-0.32868611501811157, 39.473511313853564], [-0.3286813191955667, 39.47353381460999], [-0.3286829382202933, 39.47353403200246], [-0.3286790666322486, 39.47355370454476], [-0.32867471317187946, 39.47357582359012], [-0.32867355869342285, 39.47357561687648], [-0.3286736300483637, 39.473576789651204], [-0.32867038313897845, 39.47359316944974], [-0.32866470609853526, 39.47362180831286], [-0.3286541029854449, 39.473677869105686], [-0.3286373754357235, 39.47375901083682], [-0.3286161841463912, 39.47386311589115], [-0.32860260846733114, 39.47393363941625], [-0.3285944493124276, 39.47397804954452], [-0.3285831964145229, 39.474034957524275], [-0.3285705303046647, 39.47409532029168], [-0.3285623746902881, 39.47413413968269], [-0.3285537898183443, 39.4741750022931], [-0.3284488232781079, 39.47417213512085], [-0.328464113706093, 39.474095446730956], [-0.32847512895898145, 39.474040468375236], [-0.32847876973757495, 39.474022030136325], [-0.3284773864225177, 39.47402172807253], [-0.32849433146985885, 39.473938524768656], [-0.3285006007022366, 39.47390644288233], [-0.32851395415090306, 39.47384020962144], [-0.3285198674486463, 39.47381114017648], [-0.32852665921279567, 39.4737770370312], [-0.328530753502368, 39.4737576822177], [-0.32853469513544276, 39.47374149586689], [-0.3285373700428204, 39.47372879469892], [-0.32853936902141156, 39.47371410418], [-0.3285433358734431, 39.47368963578593], [-0.32854715954675634, 39.47367082157997], [-0.3285512801282447, 39.47365029353277], [-0.3285583971369595, 39.473614524941176], [-0.32856699814279045, 39.473571233944924], [-0.32857786953177875, 39.47351776212895], [-0.32858831107993264, 39.47346665242755], [-0.32859893768573484, 39.47341170926149], [-0.3286079707530637, 39.47336602646647], [-0.3286181558640263, 39.47331554147661], [-0.3287229916703674, 39.47332577011063]]], ""type"": ""Polygon""}";39.47374669867421, -0.32858612543977916
12;3190;"{""coordinates"": [[[-0.3789919564722273, 39.46785435787301], [-0.3788390120577483, 39.46781768297609], [-0.3793642544895846, 39.46662280807686], [-0.37937810867799554, 39.466591229316066], [-0.37928266061734056, 39.46644016136603], [-0.3797360104458484, 39.46655567248511], [-0.37954027132532936, 39.46662954013736], [-0.37925339381743856, 39.467269789820044], [-0.3790393587100742, 39.46774844109485], [-0.3789919564722273, 39.46785435787301]]], ""type"": ""Polygon""}";39.46711465508622, -0.379235317922913
204;3192;"{""coordinates"": [[[-0.3828805118717544, 39.46810452469892], [-0.38297297503823685, 39.468152265378734], [-0.3828653580757871, 39.46827566611043], [-0.3827689016337046, 39.468234329862405], [-0.3828805118717544, 39.46810452469892]]], ""type"": ""Polygon""}";39.46819140091868, -0.3828716773123584
392;3193;"{""coordinates"": [[[-0.36163728019430125, 39.45119486317606], [-0.3611412284297313, 39.451405870203104], [-0.3610806805308786, 39.451319878513594], [-0.3615759632395257, 39.45110885428], [-0.36163728019430125, 39.45119486317606]]], ""type"": ""Polygon""}";39.45125732081616, -0.3613589212148567
194;3200;"{""coordinates"": [[[-0.376500433570309, 39.48615489431151], [-0.37637852964283486, 39.48612258053293], [-0.3765848324678189, 39.48576031537551], [-0.3767076161000711, 39.48555527377859], [-0.37684384704082735, 39.48559961754156], [-0.376500433570309, 39.48615489431151]]], ""type"": ""Polygon""}";39.485850940668946, -0.3766107623457104
122;3205;"{""coordinates"": [[[-0.38189090755630056, 39.46710637706342], [-0.38190893631642486, 39.46707595868038], [-0.3819564626284836, 39.46701284519335], [-0.3820055550579215, 39.4669998676561], [-0.38222759555585095, 39.466946793242094], [-0.3822752235350386, 39.46693223128514], [-0.3823069579523211, 39.46701501995829], [-0.3823232058397803, 39.4670443087201], [-0.3822923752641698, 39.467051646522805], [-0.3822325044181987, 39.467062033697886], [-0.38211149404996114, 39.46709159539657], [-0.38202021475926357, 39.46711431338478], [-0.38158881598086186, 39.46769872073351], [-0.38159882159094227, 39.46773254902269], [-0.3815466566594773, 39.46780143157601], [-0.38150517151239965, 39.46781079661761], [-0.38140516270475977, 39.46776755672564], [-0.3813939215904242, 39.46773568251918], [-0.38144422093629576, 39.46766686700566], [-0.3814858086316553, 39.46765786464774], [-0.38189090755630056, 39.46710637706342]]], ""type"": ""Polygon""}";39.467334070217824, -0.3818225647866773
182;3206;"{""coordinates"": [[[-0.38976278680026294, 39.46951095141103], [-0.38998527631128194, 39.47017479210525], [-0.390130258172008, 39.470609741638555], [-0.3900426821402162, 39.47066299346642], [-0.38984633092701493, 39.47009508208387], [-0.3896737416134416, 39.46958204527539], [-0.389594445874914, 39.469545400012514], [-0.38976278680026294, 39.46951095141103]]], ""type"": ""Polygon""}";39.47006631730051, -0.38989203943487805
361;3211;"{""coordinates"": [[[-0.4045513644783573, 39.494089775043285], [-0.40493270893358435, 39.494584223113065], [-0.405004612707387, 39.49467635127756], [-0.40529089002618174, 39.495047961482186], [-0.40504609751921694, 39.49516584155497], [-0.4045503742167219, 39.49451011014379], [-0.4043122395951567, 39.49420101819367], [-0.4045513644783573, 39.494089775043285]]], ""type"": ""Polygon""}";39.49462890484502, -0.40480295837353447
86;3212;"{""coordinates"": [[[-0.32597105862511067, 39.465622003639396], [-0.3255683782310845, 39.46560417175275], [-0.32558136075857347, 39.46539216805229], [-0.32600104811173286, 39.46541604508827], [-0.32597105862511067, 39.465622003639396]]], ""type"": ""Polygon""}";39.465507811503215, -0.32577969244816973
354;3214;"{""coordinates"": [[[-0.3593914508671821, 39.454256242895106], [-0.35972953197872864, 39.45472877744046], [-0.3594943666748103, 39.45483306644648], [-0.3594268651507102, 39.45485893847381], [-0.35908889145412776, 39.45438667577475], [-0.3593914508671821, 39.454256242895106]]], ""type"": ""Polygon""}";39.45455827962551, -0.359409551106702
176;3216;"{""coordinates"": [[[-0.39049423736648564, 39.48622768922731], [-0.3904256503320546, 39.48620462241909], [-0.39047722531758866, 39.486112540513034], [-0.39054581344350453, 39.486135607314786], [-0.39049423736648564, 39.48622768922731]]], ""type"": ""Polygon""}";39.48617011477271, -0.39048573169178363
322;3217;"{""coordinates"": [[[-0.3290830357779187, 39.469734388465305], [-0.3289232618047601, 39.46971207887226], [-0.3290450514212876, 39.46896229320984], [-0.32923322765398005, 39.46899273262354], [-0.3290830357779187, 39.469734388465305]]], ""type"": ""Polygon""}";39.46933997472743, -0.32907296611693226
116;3225;"{""coordinates"": [[[-0.40507955461120776, 39.46700118187541], [-0.40540421668009563, 39.467060177440224], [-0.4055789099442334, 39.46726660523503], [-0.40502865462041754, 39.467166850335715], [-0.40507955461120776, 39.46700118187541]]], ""type"": ""Polygon""}";39.46713169459825, -0.4052754584233691
193;3228;"{""coordinates"": [[[-0.38758253895843847, 39.44784457903994], [-0.38681823689258676, 39.447865743873145], [-0.3868094376188754, 39.44777262977015], [-0.3875816830268363, 39.44775426239175], [-0.38758253895843847, 39.44784457903994]]], ""type"": ""Polygon""}";39.4478092801552, -0.3871958774310682
143;3230;"{""coordinates"": [[[-0.37454846784566487, 39.47281063374471], [-0.37457736325769037, 39.472679328482855], [-0.37482834707376167, 39.472793013915556], [-0.37484738590423694, 39.47275966103289], [-0.3749420458814114, 39.4727894563483], [-0.3749515896583786, 39.47278913140588], [-0.3751793223790142, 39.47287202132342], [-0.37517817896138883, 39.47287460804674], [-0.3752812925216916, 39.47291144071197], [-0.37521958334244276, 39.47303064762173], [-0.3751059438353719, 39.47298934301157], [-0.3748329347046406, 39.472889484597836], [-0.3747907655262594, 39.47287403413673], [-0.37454846784566487, 39.47281063374471]]], ""type"": ""Polygon""}";39.47285810742724, -0.37492063677446674
348;3231;"{""coordinates"": [[[-0.37371064891842953, 39.461878201297765], [-0.37375879713227866, 39.46194710041307], [-0.3738594753548453, 39.461968362417736], [-0.37375059606180744, 39.46202557545774], [-0.3736598586322464, 39.461902821405424], [-0.37371064891842953, 39.461878201297765]]], ""type"": ""Polygon""}";39.46195592700983, -0.3737458215633828
230;3232;"{""coordinates"": [[[-0.33965444102202896, 39.422578289862095], [-0.33954024940132793, 39.42256227317896], [-0.33956086889553455, 39.42244211269569], [-0.3396836207049767, 39.42246024053035], [-0.33965444102202896, 39.422578289862095]]], ""type"": ""Polygon""}";39.42250998680791, -0.33960987743561066
123;3233;"{""coordinates"": [[[-0.33940617787693, 39.47013769818285], [-0.33908506355033174, 39.47079042738228], [-0.338855217081573, 39.47072526143122], [-0.3391788229383335, 39.47006862878559], [-0.33940617787693, 39.47013769818285]]], ""type"": ""Polygon""}";39.47043058809661, -0.3391311440571017
191;3236;"{""coordinates"": [[[-0.39307337836052597, 39.4796230596266], [-0.3931870687320622, 39.479781497618625], [-0.3929548244333361, 39.47988288689118], [-0.3928631670146766, 39.479757753986306], [-0.39288309810056693, 39.47970684734124], [-0.39307337836052597, 39.4796230596266]]], ""type"": ""Polygon""}";39.479753640915675, -0.3930166973015478
6;3239;"{""coordinates"": [[[-0.3795990825987444, 39.47229650766757], [-0.37959155709641396, 39.47198931809139], [-0.37956812291764486, 39.47196023177866], [-0.37936543390273725, 39.47190683344886], [-0.37938556820150116, 39.47181658689988], [-0.3795490637763672, 39.47186126375965], [-0.3796941765587806, 39.471928919948], [-0.3798792573420054, 39.47193923610941], [-0.37989363143741667, 39.47227451998505], [-0.3795990825987444, 39.47229650766757]]], ""type"": ""Polygon""}";39.47207045410232, -0.3796946264946045
360;3240;"{""coordinates"": [[[-0.352334616602339, 39.477774660440765], [-0.3522974155628275, 39.477762461789844], [-0.352213499878835, 39.47774370336878], [-0.35215819373860247, 39.477727668807496], [-0.3521078955922353, 39.47771445096185], [-0.3521615670302417, 39.47760689323252], [-0.35209544403761, 39.477589027527415], [-0.35219946949502223, 39.47737720573102], [-0.3524884365160489, 39.477461417258226], [-0.352334616602339, 39.477774660440765]]], ""type"": ""Polygon""}";39.47757112457935, -0.35227931847010296
257;3241;"{""coordinates"": [[[-0.37229252405241003, 39.49648912879113], [-0.3728724156046178, 39.49662151788287], [-0.3730215280571571, 39.49667515187818], [-0.3731922614124788, 39.4967141559856], [-0.37313569365668553, 39.49683327647583], [-0.37297495815304677, 39.49679645143094], [-0.37281316568943546, 39.49677660810168], [-0.3723004955156861, 39.4966592557099], [-0.37224168511673233, 39.496646425988], [-0.37229252405241003, 39.49648912879113]]], ""type"": ""Polygon""}";39.496665477935636, -0.3726956680785202
92;3249;"{""coordinates"": [[[-0.3825874715245807, 39.47507492144501], [-0.38233157679699004, 39.4750393951265], [-0.38235533236174185, 39.47492761933183], [-0.38262212826835307, 39.474962267727456], [-0.3825874715245807, 39.47507492144501]]], ""type"": ""Polygon""}";39.47500074087193, -0.38247466236809036
130;3251;"{""coordinates"": [[[-0.3921817691524592, 39.46308501432612], [-0.39162600983135426, 39.46397314385584], [-0.39150391159455405, 39.4639208503688], [-0.39206142458486987, 39.46303757690184], [-0.3916822720717279, 39.46288890601138], [-0.39185442614697913, 39.46261462023563], [-0.3922579262402155, 39.462892689252605], [-0.39230959259453774, 39.46292347588609], [-0.39252365195674094, 39.46298249117489], [-0.3925963223307699, 39.46301078502488], [-0.39254417744590325, 39.46309125492223], [-0.3924715081404632, 39.463062961964084], [-0.39226695039953696, 39.463021699967264], [-0.3921817691524592, 39.46308501432612]]], ""type"": ""Polygon""}";39.46316286613076, -0.3919669738457193
173;3253;"{""coordinates"": [[[-0.3841342646177575, 39.465570277782334], [-0.38410592795904636, 39.46552853814222], [-0.3841966053342002, 39.46542381030844], [-0.3842303958085188, 39.465458774632644], [-0.38430826459837264, 39.46556740784564], [-0.38508971766845795, 39.46523621734035], [-0.3851486016339222, 39.46508075461877], [-0.3852500725035783, 39.46509959587277], [-0.3853514277203541, 39.46514542575027], [-0.3854205761450107, 39.465190312052734], [-0.38546031008855897, 39.46526800792601], [-0.3854693380100846, 39.46532255671244], [-0.3854372838114147, 39.4653694597803], [-0.3853976667227446, 39.46543675441066], [-0.3852194600849881, 39.46539725026423], [-0.38519765978124687, 39.46539901197149], [-0.38442364960052755, 39.4657263572683], [-0.38453639192186795, 39.46588456693838], [-0.3845303752935052, 39.465942078932], [-0.3843275791368248, 39.46589980654328], [-0.38424217349635004, 39.4657836741345], [-0.3841006106859268, 39.46558518209007], [-0.3841342646177575, 39.465570277782334]]], ""type"": ""Polygon""}";39.465484914865655, -0.3847696576014296
199;3256;"{""coordinates"": [[[-0.3895447400416237, 39.4559378878295], [-0.3894585219654078, 39.45602271354467], [-0.3890566760370707, 39.455801542295475], [-0.38894273890476466, 39.45573917751552], [-0.38884008861722885, 39.45568255528651], [-0.388918210469249, 39.45559328876426], [-0.38915616540361636, 39.455724150002084], [-0.38944686295340936, 39.45588393815474], [-0.3895447400416237, 39.4559378878295]]], ""type"": ""Polygon""}";39.45580899176918, -0.38919050097901914
330;3258;"{""coordinates"": [[[-0.3571528370794133, 39.46919829048741], [-0.35707301958404064, 39.46936342761615], [-0.3569883365591043, 39.46953401964264], [-0.3567723958303577, 39.46947001519734], [-0.35693216584361975, 39.46914590998786], [-0.3571528370794133, 39.46919829048741]]], ""type"": ""Polygon""}";39.469337398547296, -0.3569622548831887
208;3259;"{""coordinates"": [[[-0.32998036414603316, 39.472567419562026], [-0.3298924908425825, 39.47302604834296], [-0.329873221009749, 39.4731267447647], [-0.32984911964548397, 39.47324951685953], [-0.3298307239932862, 39.47334467767389], [-0.3296899403836478, 39.47333061147538], [-0.329712432741065, 39.4732178814101], [-0.32972966082985156, 39.47313072866983], [-0.3297492156985564, 39.473031307252974], [-0.3298429364413068, 39.47256065206892], [-0.32998036414603316, 39.472567419562026]]], ""type"": ""Polygon""}";39.47295305719941, -0.32983575370720375
6;3262;"{""coordinates"": [[[-0.3789440133367703, 39.47267382914512], [-0.37895763304721586, 39.47252607223257], [-0.3790172816598121, 39.47229906614489], [-0.37907991269703234, 39.472315076560804], [-0.37900647017770667, 39.472551156039515], [-0.37899359381614894, 39.47267911847651], [-0.3789440133367703, 39.47267382914512]]], ""type"": ""Polygon""}";39.472481102851404, -0.3790028806760457
107;3267;"{""coordinates"": [[[-0.3711434582948983, 39.48722440168672], [-0.3702680602252252, 39.4870532010008], [-0.37044850330839574, 39.48685628993405], [-0.37123989921482636, 39.4870123910282], [-0.3711434582948983, 39.48722440168672]]], ""type"": ""Polygon""}";39.48703818908338, -0.3707734105438147
156;3274;"{""coordinates"": [[[-0.35941148941490564, 39.472795364874834], [-0.3594419003913436, 39.47284241953525], [-0.3596008516058337, 39.472887192299645], [-0.3600048305321315, 39.4730029208759], [-0.3599160402258547, 39.47307951424996], [-0.35983372756974685, 39.473182018003605], [-0.3597224972181163, 39.47341222253732], [-0.35946974025716943, 39.47334067226985], [-0.3594779609165888, 39.47332333610543], [-0.35943702387547755, 39.473311597185905], [-0.35941949854138056, 39.473304713546334], [-0.35951519767298945, 39.47310373670501], [-0.35928705669080846, 39.47303811730438], [-0.35941148941490564, 39.472795364874834]]], ""type"": ""Polygon""}";39.47309938615713, -0.3596238326091972
393;3278;"{""coordinates"": [[[-0.4066577589667373, 39.48004235010435], [-0.4055286187850022, 39.48052713529763], [-0.4054441475532932, 39.48040898050773], [-0.40657328631919776, 39.47992419608316], [-0.4066577589667373, 39.48004235010435]]], ""type"": ""Polygon""}";39.4802256655534, -0.40605095281742987
374;3282;"{""coordinates"": [[[-0.3821088149068122, 39.4941314401284], [-0.38222256271103733, 39.49443839319558], [-0.3819588229528543, 39.494501048252836], [-0.3818399077706126, 39.494185609352684], [-0.3821088149068122, 39.4941314401284]]], ""type"": ""Polygon""}";39.49431408223398, -0.3820318259331842
300;3289;"{""coordinates"": [[[-0.39267102244520424, 39.471697786544794], [-0.39276167161589615, 39.4718213844215], [-0.3923383570870724, 39.47200318414496], [-0.39224895666259535, 39.47187909325807], [-0.39267102244520424, 39.471697786544794]]], ""type"": ""Polygon""}";39.47185038795957, -0.39250503308562185
3;3293;"{""coordinates"": [[[-0.3774240989611496, 39.47444919325933], [-0.37738881903471283, 39.47448144761803], [-0.3770066995024607, 39.47420102791695], [-0.37700347909442283, 39.47420320742565], [-0.3769778600777507, 39.474185872806004], [-0.37701592962407177, 39.474150530261305], [-0.3771148200123342, 39.47422249038014], [-0.37715756853272236, 39.47425417341638], [-0.3774240989611496, 39.47444919325933]]], ""type"": ""Polygon""}";39.47431548194911, -0.3772017936035089
59;3297;"{""coordinates"": [[[-0.3331111131430038, 39.44845198839521], [-0.3329332229602949, 39.44839106562864], [-0.33309486698979063, 39.448182924744295], [-0.3333038075774914, 39.448238167972086], [-0.33346191342866355, 39.44827807015781], [-0.33361794619675655, 39.44819202979518], [-0.3336635103498583, 39.44810909809579], [-0.33400361527791034, 39.44816671392108], [-0.3339546635715384, 39.448342352020035], [-0.3336127435693739, 39.44828964922333], [-0.3335397207198827, 39.44854976411687], [-0.33347910717307755, 39.44853954490658], [-0.3333901811723951, 39.44853741908763], [-0.3331969801714696, 39.448503167222334], [-0.3331111131430038, 39.44845198839521]]], ""type"": ""Polygon""}";39.448326172351976, -0.33344852707385725
152;3299;"{""coordinates"": [[[-0.38394467558858025, 39.455140823560605], [-0.38393805521329055, 39.45518323584243], [-0.38317809700775, 39.45506330347625], [-0.38269740615575637, 39.45498754299367], [-0.38225392748301434, 39.45491730507116], [-0.3816005645089174, 39.45481348190219], [-0.38166496228092056, 39.45455082642173], [-0.3819195654590745, 39.454590906291585], [-0.3819588250454772, 39.454597050908156], [-0.38220670162028325, 39.45463560207983], [-0.38252948376830254, 39.45468597732751], [-0.382951872483721, 39.4547518844212], [-0.3834768452448727, 39.454834419019036], [-0.38383902571463596, 39.4548910486664], [-0.38383671131400326, 39.4549000954846], [-0.383898602797197, 39.45490990467664], [-0.3839764942206091, 39.45492225050512], [-0.3839696289058833, 39.45496903196343], [-0.38394467558858025, 39.455140823560605]]], ""type"": ""Polygon""}";39.45486580318127, -0.3827958035418118
295;3300;"{""coordinates"": [[[-0.38234610389372853, 39.495567236421785], [-0.3824107095672326, 39.495742129714294], [-0.38105247537632025, 39.49603335976163], [-0.3809787370499465, 39.49586112829121], [-0.38234610389372853, 39.495567236421785]]], ""type"": ""Polygon""}";39.49580077314793, -0.3816973894422958
64;3301;"{""coordinates"": [[[-0.38662136661814356, 39.48804934990149], [-0.38668433544029013, 39.48821788185087], [-0.3868151559906481, 39.48857027670812], [-0.38696653985979723, 39.4889789036521], [-0.38678727513607225, 39.489018736912925], [-0.3866012615648136, 39.488516719644046], [-0.3864419294930042, 39.488090710273845], [-0.3864292367625518, 39.488056079675864], [-0.3863890498001436, 39.48794644148116], [-0.38643736922035377, 39.487935979940886], [-0.38656563067893196, 39.48790751418225], [-0.38662136661814356, 39.48804934990149]]], ""type"": ""Polygon""}";39.488462949842365, -0.3866779141417965
394;3302;"{""coordinates"": [[[-0.35741450070732944, 39.4808996600435], [-0.3572534004210422, 39.481029470036745], [-0.35721190476946846, 39.480998608218826], [-0.3569524410634264, 39.48120765584384], [-0.35699392441714733, 39.481238535491606], [-0.3568328232444888, 39.481368326840105], [-0.3565114338283643, 39.481627269693824], [-0.356350330515761, 39.48175706930591], [-0.35630884682325686, 39.481726198430934], [-0.3560508520801652, 39.48193407020717], [-0.35609233645391386, 39.48196492317164], [-0.35593159095337856, 39.4820944420404], [-0.3555721213258962, 39.481827602642475], [-0.3557332258557049, 39.481697813166484], [-0.35577472122209947, 39.481728675501394], [-0.3560327876976789, 39.48152075191389], [-0.3559913042867977, 39.48148988093381], [-0.35615240759472805, 39.48136008181613], [-0.35647379734253715, 39.48110113094771], [-0.35663489851046865, 39.48097134009364], [-0.3566763819235037, 39.481002210845496], [-0.35693569019489657, 39.480793277411294], [-0.35689419482494866, 39.48076241548817], [-0.35705528281034393, 39.480632623727416], [-0.35741450070732944, 39.4808996600435]]], ""type"": ""Polygon""}";39.48136363328795, -0.3564933080094673
45;3304;"{""coordinates"": [[[-0.37334339355063145, 39.488514472692614], [-0.37332420353663676, 39.48857488683446], [-0.3733019710587558, 39.48864514544643], [-0.3732170668887398, 39.488912810844624], [-0.3730317573757091, 39.488896908309464], [-0.3730491752397885, 39.488840709900664], [-0.3731285599422135, 39.48858640778031], [-0.3731601615353827, 39.48848532399357], [-0.37334339355063145, 39.488514472692614]]], ""type"": ""Polygon""}";39.4887019608705, -0.3731876795390799
115;3312;"{""coordinates"": [[[-0.35779473807428896, 39.4860181562453], [-0.3578900500606163, 39.48560672086263], [-0.35795695183638976, 39.485318335883505], [-0.35805161490347126, 39.484910072850596], [-0.35808012619746754, 39.48478793268056], [-0.3582568007498287, 39.48483692746967], [-0.3582053994189806, 39.48485882127296], [-0.35804226770239, 39.48556247513771], [-0.3580759470528854, 39.4856002668645], [-0.35882539565313476, 39.48571270691918], [-0.35880735440916944, 39.4858020780807], [-0.35820386684440275, 39.48571241536999], [-0.35821220209474774, 39.48567665994987], [-0.3580633348309052, 39.4856535461517], [-0.35801505577941023, 39.48567893417683], [-0.35793628089131496, 39.48601731173929], [-0.35793313984159353, 39.48603075074472], [-0.3579660573486533, 39.48606717386742], [-0.3579451367417809, 39.486155673124934], [-0.35789789932817095, 39.48618117486721], [-0.3577816756910762, 39.48667752235295], [-0.3576441352222028, 39.48665722584599], [-0.35775409499985467, 39.486187819081955], [-0.3576988524830242, 39.486129987933445], [-0.3577139152394829, 39.4860411456144], [-0.3577473436391576, 39.4860447354069], [-0.35779473807428896, 39.4860181562453]]], ""type"": ""Polygon""}";39.485742080070494, -0.35802656600518185
40;3313;"{""coordinates"": [[[-0.37863899302795934, 39.47292675203261], [-0.37887859089286385, 39.47295348028494], [-0.3788703394904467, 39.47302788611382], [-0.3787490413413939, 39.47310379693292], [-0.3787396292470612, 39.47318858443138], [-0.3786388127596203, 39.47319700016362], [-0.3786395669957051, 39.473108821056016], [-0.37863975445719134, 39.4729521623048], [-0.37863899302795934, 39.47292675203261]]], ""type"": ""Polygon""}";39.473042583227205, -0.37873120319212195
140;3315;"{""coordinates"": [[[-0.39227440412961884, 39.47470942425501], [-0.3923447448026987, 39.47481221760655], [-0.3924429854706687, 39.47495131005799], [-0.39251815775137494, 39.475057959387385], [-0.39258832426427415, 39.47515784064103], [-0.3926287610797397, 39.47521517373542], [-0.3926578010808816, 39.475256119025474], [-0.3924325512296619, 39.47534937359037], [-0.3923975590655431, 39.4752996705476], [-0.392350270452914, 39.475233018958505], [-0.3923234749950155, 39.47519503741048], [-0.39225780208779226, 39.475101583728126], [-0.3920691031024659, 39.47483558454043], [-0.3920188872883515, 39.47476400867389], [-0.3919699592260871, 39.4746947120882], [-0.3919103733759867, 39.474610225261394], [-0.3919743552068139, 39.4745863329196], [-0.3921318007578862, 39.47456382092129], [-0.39224240251690856, 39.47455380137981], [-0.39230533236186954, 39.474582580502776], [-0.39234609533219833, 39.47460148580874], [-0.3923000308841566, 39.474670810977365], [-0.39227440412961884, 39.47470942425501]]], ""type"": ""Polygon""}";39.47492183017689, -0.39228684656675744
151;3317;"{""coordinates"": [[[-0.3335696412255869, 39.46753778018553], [-0.332992347437189, 39.46749477696927], [-0.3329491214788861, 39.46785261293622], [-0.3326627446590892, 39.467835823356715], [-0.33273806751609114, 39.467208048515886], [-0.33238464348606983, 39.46717389194017], [-0.3324016433575695, 39.467039250176356], [-0.33369636547497605, 39.46716467194709], [-0.3335696412255869, 39.46753778018553]]], ""type"": ""Polygon""}";39.46736413169016, -0.3330489257599963
327;3318;"{""coordinates"": [[[-0.39837769579322346, 39.46131472532896], [-0.39801378209973626, 39.461553537669296], [-0.3979052268868503, 39.461604058463706], [-0.39762557704133245, 39.46176671258982], [-0.3970865265690042, 39.46209581185966], [-0.3968488953616057, 39.46222877509188], [-0.39672876870181273, 39.462119546755034], [-0.3970247696741314, 39.46195436741851], [-0.3978091830145213, 39.46151606102783], [-0.3982985405868639, 39.461245386186214], [-0.39837769579322346, 39.46131472532896]]], ""type"": ""Polygon""}";39.461756408236894, -0.3975180043135271
53;3320;"{""coordinates"": [[[-0.38602153519625976, 39.4641478432122], [-0.3851837035480554, 39.46448519950954], [-0.38509962941834736, 39.46437581734765], [-0.38513229816963385, 39.46431361410413], [-0.3854058049642369, 39.46419355146014], [-0.385542766509965, 39.464139715884244], [-0.3859029684431799, 39.463991703884545], [-0.38595827810394934, 39.46385172573333], [-0.38606425526033017, 39.463800694324505], [-0.38613770065931774, 39.46390708996243], [-0.38624468461323747, 39.46406696306501], [-0.38631333530302936, 39.464153761981514], [-0.3861985081119432, 39.46418903003188], [-0.38602153519625976, 39.4641478432122]]], ""type"": ""Polygon""}";39.46416272973221, -0.3857327495211496
